id,uniq_id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount,status
367,d343412b8f08729818a868c6e24049e1,2024-10-02T00:00:00,1,Ростов,7504,Константин,Попов,6,Яблоко,1,140,shipped
368,dcf9cc05e4b71d78d681afdad8637844,2024-10-02T00:00:00,0,Москва,2117,Ольга,Федорова,1,Молоко 3%,5,600,shipped
369,9c36dbcba7e235cff6d1fe1e8bd1f870,2024-10-02T00:00:00,0,Москва,1810,Евгения,Козлова,9,Ручка шариковая,1,45,shipped
370,c9227de465da543761aa598f021fa76c,2024-10-02T00:00:00,1,Ростов,602,Иван,Васильев,2,Молоко 5%,3,450,shipped
371,5c07a13701521c2b67794402df63d93c,2024-10-02T00:00:00,2,Ярославль,6505,Алексей,Попов,10,Томаты,4,200,shipped
372,d17c5ffa3026f506816583428c1dbf73,2024-10-02T00:00:00,1,Ростов,4510,Екатерина,Лебедева,6,Яблоко,3,420,shipped
373,59e4fcc0806b76a173cdccea4aa93287,2024-10-02T00:00:00,0,Москва,1107,Евгений,Петров,5,Яблоко молодильное,5,2000,shipped
374,95d221a4652041979c797822fed3b4fe,2024-10-02T00:00:00,2,Ярославль,6912,Елизавета,Орлова,0,Молоко 1%,5,500,shipped
375,a93a7cfba1c58f2ed37996d21c16488e,2024-10-02T00:00:00,0,Москва,400,Иван,Кузнецов,4,Сахар песок,2,100,shipped
376,4ef08f38dff5d5e3155821cdf1731b7a,2024-10-02T00:00:00,0,Москва,6216,Елизавета,Морозова,10,Томаты,5,250,shipped
377,16cc7606582f5cdbe966586c73a23f05,2024-10-02T00:00:00,2,Ярославль,412,Александра,Алексеева,4,Сахар песок,3,150,shipped
378,8535f8271c23153d0f36acbcc824e184,2024-10-02T00:00:00,2,Ярославль,6805,Алексей,Михайлов,3,Устройство для нагревания табака Трубка Мира,5,2500,shipped
379,be227f7e35a9ef1edb031223296be75b,2024-10-02T00:00:00,0,Москва,7613,Анна,Егорова,5,Яблоко молодильное,5,2000,shipped
380,4efcf2f5f011285d2410b99a1d4dd0f6,2024-10-02T00:00:00,1,Ростов,9106,Эдуард,Петров,4,Сахар песок,1,50,shipped
381,11b8918a13869582b3c5908cf2d7a58d,2024-10-02T00:00:00,0,Москва,3306,Олег,Смирнов,5,Яблоко молодильное,2,800,shipped
382,04356773b8931a9b1e87429afdc0a0db,2024-10-02T00:00:00,2,Ярославль,5808,Александр,Михайлов,10,Томаты,4,200,shipped
383,bf3f43dce2f90d7a202fadbed5c00b0a,2024-10-02T00:00:00,2,Ярославль,9718,Надежда,Павлова,8,Лампочка LED,4,1200,shipped
384,d129973bb11a8fee52ac73a6cee352e3,2024-10-02T00:00:00,2,Ярославль,2517,Ольга,Лебедева,6,Яблоко,4,560,shipped
385,e794677bdf6e7e43b371fffcf1c50a63,2024-10-02T00:00:00,2,Ярославль,4516,Екатерина,Лебедева,11,Хлеб ржаной,1,20,shipped
386,8c1438e8e66fdc78ce4270e88d2605a1,2024-10-02T00:00:00,1,Ростов,1310,Евгения,Волкова,7,Средство для мытья посуды,2,400,shipped
387,cc95e3717651cc84031d3c06ada4b7a3,2024-10-02T00:00:00,2,Ярославль,8106,Геннадий,Петров,4,Сахар песок,5,250,shipped
388,da92aa42d1c1eabdf8201f5b5b9adc69,2024-10-02T00:00:00,1,Ростов,7804,Константин,Михайлов,10,Томаты,4,200,shipped
389,caa23790e07f61fbcadea8051044047d,2024-10-02T00:00:00,2,Ярославль,618,Александра,Егорова,4,Сахар песок,4,200,shipped
390,f97805f1b6e571a0d0eae566e724fb25,2024-10-02T00:00:00,0,Москва,1509,Евгений,Попов,0,Молоко 1%,3,300,shipped
391,dde46d9418be734ee6e0205fb95dced4,2024-10-02T00:00:00,1,Ростов,811,Александра,Козлова,7,Средство для мытья посуды,1,200,shipped
392,23015914321b105fdfd839a54a7ea06d,2024-10-02T00:00:00,0,Москва,1610,Евгения,Егорова,8,Лампочка LED,4,1200,refunded
393,e101673aebe9afeaad9375de325ae396,2024-10-02T00:00:00,0,Москва,919,Александра,Орлова,8,Лампочка LED,3,900,shipped
394,87e468311ffb503ecb81f0faf0378804,2024-10-02T00:00:00,2,Ярославль,9609,Эдуард,Васильев,11,Хлеб ржаной,2,40,shipped
395,1a94f186f25669a635c32ec198c1ebbe,2024-10-02T00:00:00,0,Москва,2915,Ольга,Орлова,7,Средство для мытья посуды,2,400,shipped
396,63e80470ee272f90f990769c65536aeb,2024-10-02T00:00:00,0,Москва,7203,Константин,Сидоров,6,Яблоко,3,420,shipped
397,379e3fb1ae37841da6518ec03d9937e5,2024-10-02T00:00:00,2,Ярославль,3214,Светлана,Морозова,10,Томаты,5,250,shipped
398,c81c39901355a47b3cb5605c5e52bc36,2024-10-02T00:00:00,0,Москва,4310,Екатерина,Волкова,11,Хлеб ржаной,2,40,shipped
399,1354f85c001f6e9bb9a08a7e5bf477d3,2024-10-02T00:00:00,1,Ростов,711,Александра,Павлова,0,Молоко 1%,4,400,shipped
400,6fe876171a1e77ab6a8851375381c83b,2024-10-02T00:00:00,0,Москва,109,Иван,Петров,7,Средство для мытья посуды,5,1000,shipped
401,8822f67521ae253967401904fa5a5ac2,2024-10-02T00:00:00,2,Ярославль,1600,Евгений,Васильев,9,Ручка шариковая,4,180,shipped
402,be410428d1fbe1dd78a366aebd154d17,2024-10-02T00:00:00,1,Ростов,6116,Елизавета,Федорова,2,Молоко 5%,4,600,shipped
403,cdfab0c8cd0271b96d719639d7f506f3,2024-10-02T00:00:00,2,Ярославль,7909,Константин,Новиков,2,Молоко 5%,3,450,shipped
404,7977d353263ebdbc18c6b127af106987,2024-10-02T00:00:00,0,Москва,819,Александра,Козлова,8,Лампочка LED,2,600,shipped
405,535f2aa6f4e37f3aaf75622840f5ff10,2024-10-02T00:00:00,0,Москва,3907,Олег,Новиков,1,Молоко 3%,2,240,shipped
406,1e06a10857e8715b775a7efe43567340,2024-10-02T00:00:00,2,Ярославль,9717,Надежда,Павлова,1,Молоко 3%,3,360,shipped
407,c28efae05cf63004644b0ee503d8469e,2024-10-02T00:00:00,1,Ростов,9918,Надежда,Орлова,6,Яблоко,2,280,shipped
408,7db3260a243a1300fd5664139b0e8869,2024-10-02T00:00:00,0,Москва,6304,Алексей,Смирнов,11,Хлеб ржаной,3,60,shipped
409,e0d379165fe3c3086397e5e5a595bf52,2024-10-02T00:00:00,2,Ярославль,5318,Оксана,Волкова,9,Ручка шариковая,3,135,shipped
410,43cc5c55eb8c4ec5952fdbd4a16d1855,2024-10-02T00:00:00,0,Москва,7904,Константин,Новиков,4,Сахар песок,4,200,shipped
411,35b05993c14d269678d898ce565aade2,2024-10-02T00:00:00,1,Ростов,4705,Сергей,Соколов,2,Молоко 5%,3,450,shipped
412,7e8287112ce0ad3759d2fba566671e62,2024-10-02T00:00:00,1,Ростов,1000,Евгений,Иванов,11,Хлеб ржаной,5,100,shipped
413,c0e1b51cdef9375bb81e27e727a85af5,2024-10-02T00:00:00,1,Ростов,1911,Евгения,Орлова,3,Устройство для нагревания табака Трубка Мира,1,500,shipped
414,ff74bbd96bbdf3cda7577cb821c8df7d,2024-10-02T00:00:00,1,Ростов,2303,Петр,Смирнов,10,Томаты,1,50,shipped
415,85ad0a1ef8615d24487ef52c83a67a6c,2024-10-02T00:00:00,1,Ростов,4611,Екатерина,Егорова,5,Яблоко молодильное,4,1600,shipped
416,9a446677bd1b4f90574c2b276ebc90aa,2024-10-02T00:00:00,2,Ярославль,6807,Алексей,Михайлов,9,Ручка шариковая,1,45,shipped
417,532e0d677659ee35f7ead66db88dbc8e,2024-10-02T00:00:00,0,Москва,4715,Екатерина,Павлова,4,Сахар песок,4,200,shipped
418,b7d6ede0856489ebd16fa054859fa429,2024-10-02T00:00:00,1,Ростов,6807,Алексей,Михайлов,0,Молоко 1%,1,100,shipped
419,cc9e21ce08204ccfa7ef2f8a3cd06b58,2024-10-02T00:00:00,2,Ярославль,6107,Алексей,Петров,8,Лампочка LED,4,1200,shipped
420,f85b253812b7dba99ab3700b4b2e660d,2024-10-02T00:00:00,2,Ярославль,2809,Петр,Михайлов,0,Молоко 1%,1,100,shipped
421,cb8a593b2fe7ac47466098730c193dfd,2024-10-02T00:00:00,0,Москва,9915,Надежда,Орлова,0,Молоко 1%,5,500,shipped
422,83291729cab45090af82932fa4920e99,2024-10-02T00:00:00,1,Ростов,4305,Сергей,Смирнов,11,Хлеб ржаной,2,40,shipped
423,d6dfeca5cb6a9fcee3bc69c5cef62849,2024-10-02T00:00:00,2,Ярославль,1302,Евгений,Смирнов,6,Яблоко,1,140,shipped
424,514b1f58d398e499978d1fc5820be9b0,2024-10-02T00:00:00,0,Москва,7213,Анна,Морозова,8,Лампочка LED,2,600,shipped
425,ebe1c13cbce5f7677ad55c9f7e62b5a3,2024-10-02T00:00:00,2,Ярославль,9606,Эдуард,Васильев,6,Яблоко,4,560,shipped
426,338ecc94c21ff96f159266565d20d500,2024-10-02T00:00:00,1,Ростов,7519,Анна,Лебедева,3,Устройство для нагревания табака Трубка Мира,2,1000,refunded
427,891e7921ed0d26c8dd7d736ee3ac30b5,2024-10-02T00:00:00,1,Ростов,1315,Евгения,Волкова,2,Молоко 5%,5,750,shipped
428,a13db379eeeef39a579e987bf84b9d5e,2024-10-02T00:00:00,0,Москва,8506,Геннадий,Попов,7,Средство для мытья посуды,1,200,shipped
429,8605e6a4cdc8548ab7dfaa8e0a0dd01e,2024-10-02T00:00:00,1,Ростов,5815,Оксана,Козлова,2,Молоко 5%,3,450,shipped
430,5f041c3fa7c2ebdb09bc185a681dfe1f,2024-10-02T00:00:00,1,Ростов,7600,Константин,Васильев,8,Лампочка LED,3,900,shipped
431,4a5d0432a28e253eda28c9d533b9e810,2024-10-02T00:00:00,2,Ярославль,5611,Оксана,Егорова,9,Ручка шариковая,4,180,shipped
432,7bbbf15ab4e02f963382d03714907316,2024-10-02T00:00:00,1,Ростов,8207,Геннадий,Сидоров,0,Молоко 1%,4,400,shipped
433,34ddec149f70583bcbf3ed13a2328914,2024-10-02T00:00:00,1,Ростов,8405,Геннадий,Кузнецов,2,Молоко 5%,3,450,refunded
434,dad5423de9a4d83fb0a212891adaca3c,2024-10-02T00:00:00,2,Ярославль,416,Александра,Алексеева,8,Лампочка LED,1,300,shipped
435,edc94dc0f51a09e32ac42499ec225ed8,2024-10-02T00:00:00,2,Ярославль,4301,Сергей,Смирнов,8,Лампочка LED,2,600,shipped
436,8b43a8c8788d097ead3d67f34b7a13e3,2024-10-02T00:00:00,0,Москва,3613,Светлана,Егорова,1,Молоко 3%,3,360,shipped
437,c71d8e9d906ba6ca24ec060dd439aabb,2024-10-02T00:00:00,1,Ростов,2708,Петр,Соколов,6,Яблоко,5,700,shipped
438,a6391203df8205005587f213c1a16134,2024-10-02T00:00:00,0,Москва,5705,Александр,Соколов,8,Лампочка LED,3,900,shipped
439,b3c7b5d9b097d326afe6620c425fa4e7,2024-10-02T00:00:00,0,Москва,2111,Ольга,Федорова,1,Молоко 3%,1,120,shipped
440,888511334fd09d9ed9217bbe53b1393b,2024-10-02T00:00:00,2,Ярославль,501,Иван,Попов,9,Ручка шариковая,1,45,shipped
441,1f9d53e3addeca67c0c982c1066f71ab,2024-10-02T00:00:00,0,Москва,2002,Петр,Иванов,6,Яблоко,5,700,shipped
442,47226fd68b6954f41e64ad4830054834,2024-10-02T00:00:00,2,Ярославль,4513,Екатерина,Лебедева,8,Лампочка LED,1,300,shipped
443,2325544e4911139e41eecb61feb8c3e4,2024-10-02T00:00:00,0,Москва,5606,Александр,Васильев,5,Яблоко молодильное,5,2000,shipped
444,f03ed5f4f274659c9b17b8fee7a4dbc3,2024-10-02T00:00:00,0,Москва,15,Александра,Великая,0,Молоко 1%,3,300,shipped
445,64d9b50ade9b16f05f5fb28ae9efdd67,2024-10-02T00:00:00,0,Москва,7201,Константин,Сидоров,10,Томаты,5,250,shipped
446,c96400457eb5add805f703b00c4314fa,2024-10-02T00:00:00,0,Москва,503,Иван,Попов,6,Яблоко,4,560,shipped
447,352c09888438035ff88000809cf0a33c,2024-10-02T00:00:00,1,Ростов,4502,Сергей,Попов,4,Сахар песок,5,250,shipped
448,eec754b6cda3cb0b283555259db0c4e0,2024-10-02T00:00:00,1,Ростов,904,Иван,Новиков,2,Молоко 5%,2,300,shipped
449,37b16376a335774d6f8be24110469575,2024-10-02T00:00:00,0,Москва,4805,Сергей,Михайлов,1,Молоко 3%,2,240,shipped
450,eb30f1d5ed032886b75e5ecfaeed162a,2024-10-02T00:00:00,2,Ярославль,3507,Олег,Попов,0,Молоко 1%,4,400,shipped
451,c2581579e9435e421c39350a76275b37,2024-10-02T00:00:00,2,Ярославль,4916,Екатерина,Орлова,6,Яблоко,2,280,shipped
452,de891d8c08c2a45b0ef0ad2f6a2ef6ed,2024-10-02T00:00:00,0,Москва,6503,Алексей,Попов,1,Молоко 3%,3,360,shipped
453,be97369d8ca259c973f4029890f25f63,2024-10-02T00:00:00,0,Москва,1401,Евгений,Кузнецов,11,Хлеб ржаной,2,40,shipped
454,918b2f30c09a1820cf192789add21182,2024-10-02T00:00:00,1,Ростов,1712,Евгения,Павлова,9,Ручка шариковая,4,180,shipped
455,f835467ff5c5786dd0ea61db048e5709,2024-10-02T00:00:00,0,Москва,7515,Анна,Лебедева,9,Ручка шариковая,4,180,shipped
456,a6daa9c0deaca50c78244c9c1dd1d0a5,2024-10-02T00:00:00,0,Москва,2205,Петр,Сидоров,4,Сахар песок,2,100,shipped
457,e9962d24a7e6f6578e4e000628573aa6,2024-10-02T00:00:00,2,Ярославль,2516,Ольга,Лебедева,9,Ручка шариковая,4,180,shipped
458,61d3c056fc3bce04fe923b5aa8585b71,2024-10-02T00:00:00,0,Москва,8319,Снежанна,Волкова,8,Лампочка LED,2,600,shipped
459,02aa9696fc71c2cee8b6fec6405c0ce3,2024-10-02T00:00:00,2,Ярославль,5603,Александр,Васильев,8,Лампочка LED,1,300,shipped
460,cd9dfaefeeeb97a6bc3aec4dd17162d2,2024-10-02T00:00:00,2,Ярославль,2502,Петр,Попов,11,Хлеб ржаной,3,60,shipped
461,115081fd43bb34686907fa7ee9bc5e0b,2024-10-02T00:00:00,1,Ростов,6612,Елизавета,Егорова,9,Ручка шариковая,5,225,shipped
462,ff8184d26eb68689307c4c9dd29ad521,2024-10-02T00:00:00,1,Ростов,13,Александра,Великая,6,Яблоко,5,700,shipped
463,0bcf73015f55e78fb2182b4da0aeca8b,2024-10-02T00:00:00,2,Ярославль,7218,Анна,Морозова,7,Средство для мытья посуды,3,600,shipped
464,d81a808c5fa2662a8de6ffe882212ade,2024-10-02T00:00:00,0,Москва,9718,Надежда,Павлова,1,Молоко 3%,2,240,shipped
465,f509a0ba3d31d119665ec64ae1d2dcdb,2024-10-02T00:00:00,0,Москва,7404,Константин,Кузнецов,1,Молоко 3%,3,360,shipped
466,7247399a5ee43a83749b4e58fe320cc7,2024-10-02T00:00:00,2,Ярославль,7618,Анна,Егорова,8,Лампочка LED,5,1500,shipped
467,0b00712f290449d5f4ac5787c8200d87,2024-10-02T00:00:00,2,Ярославль,6002,Алексей,Иванов,2,Молоко 5%,2,300,shipped
468,648f32bd31b4c18b158820bd9c41ef1b,2024-10-02T00:00:00,2,Ярославль,9915,Надежда,Орлова,10,Томаты,2,100,shipped
469,1009c0f170b5ea6652a807194d2891cf,2024-10-02T00:00:00,2,Ярославль,8700,Геннадий,Соколов,5,Яблоко молодильное,4,1600,shipped
470,925368d6997e2364feec79c110cf9526,2024-10-02T00:00:00,2,Ярославль,6816,Елизавета,Козлова,3,Устройство для нагревания табака Трубка Мира,1,500,shipped
471,3b7eff105255b0953af679b1cfc63b5c,2024-10-02T00:00:00,2,Ярославль,1110,Евгения,Федорова,4,Сахар песок,4,200,shipped
472,66a9925bf111131f963fe6e550f49d47,2024-10-02T00:00:00,1,Ростов,8507,Геннадий,Попов,11,Хлеб ржаной,4,80,shipped
473,27368cd1e6ef94f1c8630332df85e0dd,2024-10-02T00:00:00,0,Москва,3400,Олег,Кузнецов,5,Яблоко молодильное,4,1600,shipped
474,f8132d305780eeeb97f6356af13905cc,2024-10-02T00:00:00,0,Москва,9012,Надежда,Великая,5,Яблоко молодильное,2,800,shipped
475,24974b18325f9e2ec99b8124d97a1a03,2024-10-02T00:00:00,1,Ростов,9207,Эдуард,Сидоров,8,Лампочка LED,4,1200,shipped
476,955aa3cd1de07d9af2f6ee9dde58f891,2024-10-02T00:00:00,0,Москва,3500,Олег,Попов,0,Молоко 1%,5,500,shipped
477,307b9042bfd20c4901ff5c24c3adc423,2024-10-02T00:00:00,1,Ростов,9314,Надежда,Волкова,9,Ручка шариковая,2,90,shipped
478,3bdd9099b51d80abc0dcd96231706571,2024-10-02T00:00:00,1,Ростов,309,Иван,Смирнов,3,Устройство для нагревания табака Трубка Мира,5,2500,shipped
479,4f0f56426e71a26ece69c2e9e7493d71,2024-10-02T00:00:00,1,Ростов,1019,Евгения,Великая,3,Устройство для нагревания табака Трубка Мира,2,1000,shipped
480,cc33cf2734d08408512a081999b6cf00,2024-10-02T00:00:00,0,Москва,508,Иван,Попов,3,Устройство для нагревания табака Трубка Мира,1,500,shipped
481,a0b897f8f6875c438bcd4b63576c0b26,2024-10-02T00:00:00,2,Ярославль,7616,Анна,Егорова,7,Средство для мытья посуды,2,400,shipped
482,6461fd44a51ca5e3f5049f09bd0a8bdb,2024-10-02T00:00:00,0,Москва,903,Иван,Новиков,4,Сахар песок,5,250,shipped
483,d2292093aa0916ec5827ba29e0dd12de,2024-10-02T00:00:00,0,Москва,401,Иван,Кузнецов,7,Средство для мытья посуды,1,200,shipped
484,a8b3280f770cc53855f433aea9745d93,2024-10-02T00:00:00,1,Ростов,505,Иван,Попов,1,Молоко 3%,3,360,shipped
485,11b48cc87fc00740bc00ce1bbbf375e3,2024-10-02T00:00:00,1,Ростов,2312,Ольга,Волкова,5,Яблоко молодильное,1,400,shipped
486,c5c43d91c1858606ea0c7dcde6fd170e,2024-10-02T00:00:00,2,Ярославль,2406,Петр,Кузнецов,8,Лампочка LED,4,1200,shipped
487,e17ebc06cb7c16ba5860e9b116c53cb3,2024-10-02T00:00:00,2,Ярославль,6016,Елизавета,Великая,7,Средство для мытья посуды,2,400,shipped
488,ebebd7dabbcff0eb184bd7096a31aed8,2024-10-02T00:00:00,0,Москва,4812,Екатерина,Козлова,5,Яблоко молодильное,5,2000,shipped
489,518fb5d6a230e92aa669ab11cb981b64,2024-10-02T00:00:00,0,Москва,5310,Оксана,Волкова,6,Яблоко,2,280,shipped
490,9a4b75a52bf1ed39e145668947287050,2024-10-02T00:00:00,2,Ярославль,4004,Сергей,Иванов,4,Сахар песок,5,250,shipped
491,a17c74cdea98a340853eb0f42140f14e,2024-10-02T00:00:00,1,Ростов,7611,Анна,Егорова,7,Средство для мытья посуды,5,1000,shipped
492,2b3a8e0285b8f89f9d1a9f841b3f850e,2024-10-02T00:00:00,0,Москва,1605,Евгений,Васильев,0,Молоко 1%,5,500,shipped
493,c71065aee18b44757443308f7916644a,2024-10-02T00:00:00,0,Москва,2904,Петр,Новиков,9,Ручка шариковая,3,135,shipped
494,f2be2dc74a66e62d4d445b61c148d129,2024-10-02T00:00:00,2,Ярославль,4619,Екатерина,Егорова,9,Ручка шариковая,4,180,shipped
495,b0b8e9fcc0bf362dae2b234d19b76afd,2024-10-02T00:00:00,1,Ростов,8119,Снежанна,Федорова,5,Яблоко молодильное,4,1600,refunded
496,435c8ddfb8df26c0be2db443f14f5ef2,2024-10-02T00:00:00,1,Ростов,8211,Снежанна,Морозова,6,Яблоко,4,560,shipped
497,03f9e7e9851d3777a87af047f299fcc9,2024-10-02T00:00:00,0,Москва,4118,Екатерина,Федорова,0,Молоко 1%,3,300,shipped
498,9c00edf9ed10da0aaaa77ae43b09b740,2024-10-02T00:00:00,1,Ростов,7415,Анна,Алексеева,5,Яблоко молодильное,2,800,shipped
499,d7912c840f7e240272f92bbc0bc18c46,2024-10-02T00:00:00,1,Ростов,2210,Ольга,Морозова,8,Лампочка LED,1,300,shipped
500,6846bb0d960caf179258061b7fe510ed,2024-10-02T00:00:00,2,Ярославль,8715,Снежанна,Павлова,1,Молоко 3%,1,120,shipped
501,3fbef9ecc5e61b446c90357185acfe84,2024-10-02T00:00:00,2,Ярославль,7504,Константин,Попов,8,Лампочка LED,3,900,shipped
502,5f8c1e661dcc317bbc72c401c3640b96,2024-10-02T00:00:00,2,Ярославль,4909,Сергей,Новиков,11,Хлеб ржаной,1,20,shipped
503,5a200a051e47faa42bda1aeee2126921,2024-10-02T00:00:00,1,Ростов,7204,Константин,Сидоров,10,Томаты,1,50,shipped
504,4d53d28ca2dac75f2f0ee8d7372d9997,2024-10-02T00:00:00,1,Ростов,9318,Надежда,Волкова,4,Сахар песок,3,150,shipped
505,a8a5795941625f5d73c64e39367217ed,2024-10-02T00:00:00,2,Ярославль,5111,Оксана,Федорова,11,Хлеб ржаной,1,20,shipped
506,ef1178515b5095ba1e32032181fe6970,2024-10-02T00:00:00,1,Ростов,6707,Алексей,Соколов,9,Ручка шариковая,3,135,shipped
507,ce56beedbd42431ede40d7b99dc27082,2024-10-02T00:00:00,0,Москва,5601,Александр,Васильев,5,Яблоко молодильное,2,800,shipped
508,3ebb16ad57b98a510e83b325eb8e14e7,2024-10-02T00:00:00,0,Москва,516,Александра,Лебедева,10,Томаты,2,100,shipped
509,847f4e2a7bc6d9b42fac5e6a57f2e08c,2024-10-02T00:00:00,1,Ростов,2809,Петр,Михайлов,3,Устройство для нагревания табака Трубка Мира,4,2000,shipped
510,9832ff892fa51ccd9f94b8d313874a78,2024-10-02T00:00:00,1,Ростов,6507,Алексей,Попов,5,Яблоко молодильное,5,2000,shipped
511,b1ead3ca16e09bc5b6bfba879cb41bf2,2024-10-02T00:00:00,1,Ростов,518,Александра,Лебедева,4,Сахар песок,4,200,shipped
512,c783c050e1a3decaa2348147d4c2a54f,2024-10-02T00:00:00,2,Ярославль,5802,Александр,Михайлов,8,Лампочка LED,5,1500,shipped
513,b90eb0581bc47475e90ae09ffe1450b2,2024-10-02T00:00:00,1,Ростов,102,Иван,Петров,0,Молоко 1%,2,200,shipped
514,c89c74573a668fad41f62a1dca8d9165,2024-10-02T00:00:00,2,Ярославль,2007,Петр,Иванов,1,Молоко 3%,2,240,shipped
515,74653395c007094f768892472bbe9135,2024-10-02T00:00:00,0,Москва,7214,Анна,Морозова,2,Молоко 5%,3,450,shipped
516,1d845a62417172b4934def0f4f2184a5,2024-10-02T00:00:00,0,Москва,3014,Светлана,Великая,1,Молоко 3%,2,240,shipped
517,00824a773bfd51f28535d813c063645c,2024-10-02T00:00:00,1,Ростов,5018,Оксана,Великая,4,Сахар песок,3,150,shipped
518,a87a37f3a942d4696ec1905b952c2cdd,2024-10-02T00:00:00,1,Ростов,205,Иван,Сидоров,5,Яблоко молодильное,2,800,shipped
519,5f4bac9cb01f7a8720f0b3a3a5432a0a,2024-10-02T00:00:00,0,Москва,103,Иван,Петров,11,Хлеб ржаной,3,60,shipped
520,d343412b8f08729818a868c6e24049e1,2024-10-02T00:00:00,1,Ростов,7504,Константин,Попов,6,Яблоко,1,140,shipped
521,dcf9cc05e4b71d78d681afdad8637844,2024-10-02T00:00:00,0,Москва,2117,Ольга,Федорова,1,Молоко 3%,5,600,shipped
522,9c36dbcba7e235cff6d1fe1e8bd1f870,2024-10-02T00:00:00,0,Москва,1810,Евгения,Козлова,9,Ручка шариковая,1,45,shipped
523,c9227de465da543761aa598f021fa76c,2024-10-02T00:00:00,1,Ростов,602,Иван,Васильев,2,Молоко 5%,3,450,shipped
524,5c07a13701521c2b67794402df63d93c,2024-10-02T00:00:00,2,Ярославль,6505,Алексей,Попов,10,Томаты,4,200,shipped
525,d17c5ffa3026f506816583428c1dbf73,2024-10-02T00:00:00,1,Ростов,4510,Екатерина,Лебедева,6,Яблоко,3,420,shipped
526,59e4fcc0806b76a173cdccea4aa93287,2024-10-02T00:00:00,0,Москва,1107,Евгений,Петров,5,Яблоко молодильное,5,2000,shipped
527,95d221a4652041979c797822fed3b4fe,2024-10-02T00:00:00,2,Ярославль,6912,Елизавета,Орлова,0,Молоко 1%,5,500,shipped
528,a93a7cfba1c58f2ed37996d21c16488e,2024-10-02T00:00:00,0,Москва,400,Иван,Кузнецов,4,Сахар песок,2,100,shipped
529,4ef08f38dff5d5e3155821cdf1731b7a,2024-10-02T00:00:00,0,Москва,6216,Елизавета,Морозова,10,Томаты,5,250,shipped
530,16cc7606582f5cdbe966586c73a23f05,2024-10-02T00:00:00,2,Ярославль,412,Александра,Алексеева,4,Сахар песок,3,150,shipped
531,8535f8271c23153d0f36acbcc824e184,2024-10-02T00:00:00,2,Ярославль,6805,Алексей,Михайлов,3,Устройство для нагревания табака Трубка Мира,5,2500,shipped
532,be227f7e35a9ef1edb031223296be75b,2024-10-02T00:00:00,0,Москва,7613,Анна,Егорова,5,Яблоко молодильное,5,2000,shipped
533,4efcf2f5f011285d2410b99a1d4dd0f6,2024-10-02T00:00:00,1,Ростов,9106,Эдуард,Петров,4,Сахар песок,1,50,shipped
534,11b8918a13869582b3c5908cf2d7a58d,2024-10-02T00:00:00,0,Москва,3306,Олег,Смирнов,5,Яблоко молодильное,2,800,shipped
535,04356773b8931a9b1e87429afdc0a0db,2024-10-02T00:00:00,2,Ярославль,5808,Александр,Михайлов,10,Томаты,4,200,shipped
536,bf3f43dce2f90d7a202fadbed5c00b0a,2024-10-02T00:00:00,2,Ярославль,9718,Надежда,Павлова,8,Лампочка LED,4,1200,shipped
537,d129973bb11a8fee52ac73a6cee352e3,2024-10-02T00:00:00,2,Ярославль,2517,Ольга,Лебедева,6,Яблоко,4,560,shipped
538,e794677bdf6e7e43b371fffcf1c50a63,2024-10-02T00:00:00,2,Ярославль,4516,Екатерина,Лебедева,11,Хлеб ржаной,1,20,shipped
539,8c1438e8e66fdc78ce4270e88d2605a1,2024-10-02T00:00:00,1,Ростов,1310,Евгения,Волкова,7,Средство для мытья посуды,2,400,shipped
540,cc95e3717651cc84031d3c06ada4b7a3,2024-10-02T00:00:00,2,Ярославль,8106,Геннадий,Петров,4,Сахар песок,5,250,shipped
541,da92aa42d1c1eabdf8201f5b5b9adc69,2024-10-02T00:00:00,1,Ростов,7804,Константин,Михайлов,10,Томаты,4,200,shipped
542,caa23790e07f61fbcadea8051044047d,2024-10-02T00:00:00,2,Ярославль,618,Александра,Егорова,4,Сахар песок,4,200,shipped
543,f97805f1b6e571a0d0eae566e724fb25,2024-10-02T00:00:00,0,Москва,1509,Евгений,Попов,0,Молоко 1%,3,300,shipped
544,dde46d9418be734ee6e0205fb95dced4,2024-10-02T00:00:00,1,Ростов,811,Александра,Козлова,7,Средство для мытья посуды,1,200,shipped
545,23015914321b105fdfd839a54a7ea06d,2024-10-02T00:00:00,0,Москва,1610,Евгения,Егорова,8,Лампочка LED,4,1200,refunded
546,e101673aebe9afeaad9375de325ae396,2024-10-02T00:00:00,0,Москва,919,Александра,Орлова,8,Лампочка LED,3,900,shipped
547,87e468311ffb503ecb81f0faf0378804,2024-10-02T00:00:00,2,Ярославль,9609,Эдуард,Васильев,11,Хлеб ржаной,2,40,shipped
548,1a94f186f25669a635c32ec198c1ebbe,2024-10-02T00:00:00,0,Москва,2915,Ольга,Орлова,7,Средство для мытья посуды,2,400,shipped
549,63e80470ee272f90f990769c65536aeb,2024-10-02T00:00:00,0,Москва,7203,Константин,Сидоров,6,Яблоко,3,420,shipped
550,379e3fb1ae37841da6518ec03d9937e5,2024-10-02T00:00:00,2,Ярославль,3214,Светлана,Морозова,10,Томаты,5,250,shipped
